product_num,product_category,product_name,product_price,product_rom,product_ram,product_color,produc_url,img_url,brand,product_new,product_overview
222, OPPO, A55,3.490.000 đ,,64GB,Xanh lá,https://www.dienmayxanh.com/dien-thoai/oppo-a55-4g,https://cdn.tgdd.vn/Products/Images/42/249944/Slider/OPPO-A55-4G-1020x570.jpg,Điện máy xanh,,"  |Màn hình: IPS LCD, 6.5, HD+ |Hệ điều hành: Android 11 |Camera sau: Chính 50 MP & Phụ 2 MP, 2 MP |Camera trước: 16 MP |Chip: MediaTek Helio G35 |RAM: 4 GB |Dung lượng lưu trữ: 64GB |SIM: 2 Nano SIM, Hỗ trợ 4G |Pin, Sạc: 5000 mAh, 18 W"
223, OPPO, A55,3.490.000 đ,,64GB,Đen,https://www.dienmayxanh.com/dien-thoai/oppo-a55-4g,https://cdn.tgdd.vn/Products/Images/42/249944/Slider/OPPO-A55-4G-1020x570.jpg,Điện máy xanh,,"  |Màn hình: IPS LCD, 6.5, HD+ |Hệ điều hành: Android 11 |Camera sau: Chính 50 MP & Phụ 2 MP, 2 MP |Camera trước: 16 MP |Chip: MediaTek Helio G35 |RAM: 4 GB |Dung lượng lưu trữ: 64GB |SIM: 2 Nano SIM, Hỗ trợ 4G |Pin, Sạc: 5000 mAh, 18 W"
224, OPPO, Reno7 5G,7.990.000 đ,,256GB,Xanh Dương,https://www.dienmayxanh.com/dien-thoai/oppo-reno7,https://cdn.tgdd.vn/Products/Images/42/247361/Slider/OPPO-Reno7-5G-1020x570.jpg,Điện máy xanh,,"  |Màn hình: AMOLED, 6.4, Full HD+ |Hệ điều hành: Android 11 |Camera sau: Chính 64 MP & Phụ 8 MP, 2 MP |Camera trước: 32 MP |Chip: MediaTek Dimensity 900 5G |RAM: 8 GB |Dung lượng lưu trữ: 256GB |SIM: 2 Nano SIM, Hỗ trợ 5G |Pin, Sạc: 4500 mAh, 65 W"
225, OPPO, Reno7 5G,7.990.000 đ,,256GB,Đen,https://www.dienmayxanh.com/dien-thoai/oppo-reno7,https://cdn.tgdd.vn/Products/Images/42/247361/Slider/OPPO-Reno7-5G-1020x570.jpg,Điện máy xanh,,"  |Màn hình: AMOLED, 6.4, Full HD+ |Hệ điều hành: Android 11 |Camera sau: Chính 64 MP & Phụ 8 MP, 2 MP |Camera trước: 32 MP |Chip: MediaTek Dimensity 900 5G |RAM: 8 GB |Dung lượng lưu trữ: 256GB |SIM: 2 Nano SIM, Hỗ trợ 5G |Pin, Sạc: 4500 mAh, 65 W"
226, OPPO, A95,5.490.000 đ,,128GB,,https://www.dienmayxanh.com/dien-thoai/oppo-a95-4g,https://cdn.tgdd.vn/Products/Images/42/251703/Slider/OPPO-A95-1020x570.jpg,Điện máy xanh,,"  |Màn hình: AMOLED, 6.43, Full HD+ |Hệ điều hành: Android 11 |Camera sau: Chính 48 MP & Phụ 2 MP, 2 MP |Camera trước: 16 MP |Chip: Snapdragon 662 |RAM: 8 GB |Dung lượng lưu trữ: 128GB |SIM: 2 Nano SIM, Hỗ trợ 4G |Pin, Sạc: 5000 mAh, 33 W"
227, OPPO, A96,6.190.000 đ,,128GB,Đen,https://www.dienmayxanh.com/dien-thoai/oppo-a96-4g,https://cdn.tgdd.vn/Products/Images/42/274381/Slider/oppo-a96-4g-thumb-1020x570.jpg,Điện máy xanh,,"  |Màn hình: IPS LCD, 6.59, Full HD+ |Hệ điều hành: Android 11 |Camera sau: Chính 50 MP & Phụ 2 MP |Camera trước: 16 MP |Chip: Snapdragon 680 |RAM: 8 GB |Dung lượng lưu trữ: 128GB |SIM: 2 Nano SIM, Hỗ trợ 4G |Pin, Sạc: 5000 mAh, 33 W"
228, OPPO, Reno7 Pro 5G,11.990.000 đ,,256GB,Đen,https://www.dienmayxanh.com/dien-thoai/oppo-reno7-pro,https://cdn.tgdd.vn/Products/Images/42/251964/Slider/OPPO-Reno7-Pro-1020x570.jpg,Điện máy xanh,,"  |Màn hình: AMOLED, 6.5, Full HD+ |Hệ điều hành: Android 11 |Camera sau: Chính 50 MP & Phụ 8 MP, 2 MP |Camera trước: 32 MP |Chip: MediaTek Dimensity 1200 Max |RAM: 12 GB |Dung lượng lưu trữ: 256GB |SIM: 2 Nano SIM, Hỗ trợ 5G |Pin, Sạc: 4500 mAh, 65 W"
229, OPPO, Reno7 Z 5G,7.490.000 đ,,128GB,Đen,https://www.dienmayxanh.com/dien-thoai/oppo-reno7-z,https://cdn.tgdd.vn/Products/Images/42/271717/Slider/oppo-reno7-z-5g-thumb-video-1020x570.jpg,Điện máy xanh,,"  |Màn hình: AMOLED, 6.43, Full HD+ |Hệ điều hành: Android 11 |Camera sau: Chính 64 MP & Phụ 2 MP, 2 MP |Camera trước: 16 MP |Chip: Snapdragon 695 5G |RAM: 8 GB |Dung lượng lưu trữ: 128GB |SIM: 2 Nano SIM (SIM 2 chung khe thẻ nhớ), Hỗ trợ 5G |Pin, Sạc: 4500 mAh, 33 W"
230, OPPO, Reno7 Z 5G,7.490.000 đ,,128GB,Bạc,https://www.dienmayxanh.com/dien-thoai/oppo-reno7-z,https://cdn.tgdd.vn/Products/Images/42/271717/Slider/oppo-reno7-z-5g-thumb-video-1020x570.jpg,Điện máy xanh,,"  |Màn hình: AMOLED, 6.43, Full HD+ |Hệ điều hành: Android 11 |Camera sau: Chính 64 MP & Phụ 2 MP, 2 MP |Camera trước: 16 MP |Chip: Snapdragon 695 5G |RAM: 8 GB |Dung lượng lưu trữ: 128GB |SIM: 2 Nano SIM (SIM 2 chung khe thẻ nhớ), Hỗ trợ 5G |Pin, Sạc: 4500 mAh, 33 W"
231, OPPO, Reno7 Pro 5G,11.990.000 đ,,256GB,Xanh dương nhạt,https://www.dienmayxanh.com/dien-thoai/oppo-reno7-pro,https://cdn.tgdd.vn/Products/Images/42/251964/Slider/OPPO-Reno7-Pro-1020x570.jpg,Điện máy xanh,,"  |Màn hình: AMOLED, 6.5, Full HD+ |Hệ điều hành: Android 11 |Camera sau: Chính 50 MP & Phụ 8 MP, 2 MP |Camera trước: 32 MP |Chip: MediaTek Dimensity 1200 Max |RAM: 12 GB |Dung lượng lưu trữ: 256GB |SIM: 2 Nano SIM, Hỗ trợ 5G |Pin, Sạc: 4500 mAh, 65 W"
232, OPPO, Find N2 Flip 5G,19.990.000 đ,,256GB,Đen,https://www.dienmayxanh.com/dien-thoai/oppo-find-n2-flip,https://cdn.tgdd.vn/Products/Images/42/299034/Slider/oppo-find-n2-flip638164614936691947.jpg,Điện máy xanh,,"  |Màn hình: AMOLED, Chính 6.8 & Phụ 3.26, Full HD+ |Hệ điều hành: Android 13 |Camera sau: Chính 50 MP & Phụ 8 MP |Camera trước: 32 MP |Chip: MediaTek Dimensity 9000+ 8 nhân |RAM: 8 GB |Dung lượng lưu trữ: 256GB |SIM: 2 Nano SIM, Hỗ trợ 5G |Pin, Sạc: 4300 mAh, 44 W"
233,Samsung, Galaxy S22 Ultra 5G ,17.990.000 đ,,128GB,Đen,https://www.dienmayxanh.com/dien-thoai/samsung-galaxy-s22-ultra,https://cdn.tgdd.vn/Products/Images/42/235838/Slider/S22-Ultra-1020x570-1.jpg,Điện máy xanh,,"  |Màn hình: Dynamic AMOLED 2X, 6.8, Quad HD+ (2K+) |Hệ điều hành: Android 12 |Camera sau: Chính 108 MP & Phụ 12 MP, 10 MP, 10 MP |Camera trước: 40 MP |Chip: Snapdragon 8 Gen 1 |RAM: 8 GB |Dung lượng lưu trữ: 128GB |SIM: 2 Nano SIM hoặc 1 Nano SIM + 1 eSIM, Hỗ trợ 5G |Pin, Sạc: 5000 mAh, 45 W"
234,Samsung, Galaxy A04s,3.490.000 đ,,64GB,Xanh lá đậm,https://www.dienmayxanh.com/dien-thoai/samsung-galaxy-a04s,https://cdn.tgdd.vn/Products/Images/42/283819/Slider/samsung-galaxy-a04s637989479227805676.jpg,Điện máy xanh,,"  |Màn hình: IPS LCD, 6.5, HD+ |Hệ điều hành: Android 12 |Camera sau: Chính 50 MP & Phụ 2 MP, 2 MP |Camera trước: 5 MP |Chip: Exynos 850 |RAM: 4 GB |Dung lượng lưu trữ: 64GB |SIM: 2 Nano SIM, Hỗ trợ 4G |Pin, Sạc: 5000 mAh, 15 W"
235, OPPO, Reno8 T 5G ,10.690.000 đ,,256GB,Đen,https://www.dienmayxanh.com/dien-thoai/oppo-reno8-t-5g-256gb,https://cdn.tgdd.vn/Products/Images/42/301642/Slider/oppo-reno8-t-5g-thumb-1020x570.jpg,Điện máy xanh,,"  |Màn hình: AMOLED, 6.7, Full HD+ |Hệ điều hành: Android 13 |Camera sau: Chính 108 MP & Phụ 2 MP, 2 MP |Camera trước: 32 MP |Chip: Snapdragon 695 5G |RAM: 8 GB |Dung lượng lưu trữ: 256GB |SIM: 2 Nano SIM (SIM 2 chung khe thẻ nhớ), Hỗ trợ 5G |Pin, Sạc: 4800 mAh, 67 W"
236, OPPO, Reno8 5G,13.990.000 đ,,256GB,Vàng đồng,https://www.dienmayxanh.com/dien-thoai/oppo-reno8,https://cdn.tgdd.vn/Products/Images/42/263714/Slider/oppo-reno8-thumb-YT-1020x570.jpg,Điện máy xanh,,"  |Màn hình: AMOLED, 6.43, Full HD+ |Hệ điều hành: Android 12 |Camera sau: Chính 50 MP & Phụ 8 MP, 2 MP |Camera trước: 32 MP |Chip: MediaTek Dimensity 1300 |RAM: 8 GB |Dung lượng lưu trữ: 256GB |SIM: 2 Nano SIM, Hỗ trợ 5G |Pin, Sạc: 4500 mAh, 80 W"
237, iPhone, 14 Plus ,24.490.000 đ,,256GB,Tím nhạt,https://www.dienmayxanh.com/dien-thoai/iphone-14-plus-256gb,https://cdn.tgdd.vn/Products/Images/42/289710/Slider/iphone-14-plus-thumb-youtube-1020x570.jpg,Điện máy xanh,,"  |Màn hình: OLED, 6.7, Super Retina XDR |Hệ điều hành: iOS 16 |Camera sau: 2 camera 12 MP |Camera trước: 12 MP |Chip: Apple A15 Bionic |RAM: 6 GB |Dung lượng lưu trữ: 256GB |SIM: 1 Nano SIM & 1 eSIM, Hỗ trợ 5G |Pin, Sạc: 4325 mAh, 20 W"
238, iPhone,11,12.490.000 đ,,128GB,Trắng,https://www.dienmayxanh.com/dien-thoai/iphone-11-128gb,https://cdn.tgdd.vn/Products/Images/42/210644/Slider/iphone-11-128gb638176672333284623.jpeg,Điện máy xanh,,"  |Màn hình: IPS LCD, 6.1, Liquid Retina |Hệ điều hành: iOS 15 |Camera sau: 2 camera 12 MP |Camera trước: 12 MP |Chip: Apple A13 Bionic |RAM: 4 GB |Dung lượng lưu trữ: 128GB |SIM: 1 Nano SIM & 1 eSIM, Hỗ trợ 4G |Pin, Sạc: 3110 mAh, 18 W"
239, iPhone,14,22.490.000 đ,,256GB,Xanh Dương,https://www.dienmayxanh.com/dien-thoai/iphone-14-256gb,https://cdn.tgdd.vn/Products/Images/42/289663/Slider/iphone-14-thumb-yt-1020x570.jpg,Điện máy xanh,,"  |Màn hình: OLED, 6.1, Super Retina XDR |Hệ điều hành: iOS 16 |Camera sau: 2 camera 12 MP |Camera trước: 12 MP |Chip: Apple A15 Bionic |RAM: 6 GB |Dung lượng lưu trữ: 256GB |SIM: 1 Nano SIM & 1 eSIM, Hỗ trợ 5G |Pin, Sạc: 3279 mAh, 20 W"
240, iPhone, 14 Pro ,33.490.000 đ,,512GB,,https://www.dienmayxanh.com/dien-thoai/iphone-14-pro-512gb,https://cdn.tgdd.vn/Products/Images/42/289694/Slider/iphone-14-pro-thumb-YT-1020x570.jpg,Điện máy xanh,,"  |Màn hình: OLED, 6.1, Super Retina XDR |Hệ điều hành: iOS 16 |Camera sau: Chính 48 MP & Phụ 12 MP, 12 MP |Camera trước: 12 MP |Chip: Apple A16 Bionic |RAM: 6 GB |Dung lượng lưu trữ: 512GB |SIM: 1 Nano SIM & 1 eSIM, Hỗ trợ 5G |Pin, Sạc: 3200 mAh, 20 W"
241, iPhone, 14 Pro Max ,42.490.000 đ,,1TB,Vàng,https://www.dienmayxanh.com/dien-thoai/iphone-14-pro-max-1tb,https://cdn.tgdd.vn/Products/Images/42/289705/Slider/iphone-14-pro-max-thumb-1020x570.jpg,Điện máy xanh,,"  |Màn hình: OLED, 6.7, Super Retina XDR |Hệ điều hành: iOS 16 |Camera sau: Chính 48 MP & Phụ 12 MP, 12 MP |Camera trước: 12 MP |Chip: Apple A16 Bionic |RAM: 6 GB |Dung lượng lưu trữ: 1TB |SIM: 1 Nano SIM & 1 eSIM, Hỗ trợ 5G |Pin, Sạc: 4323 mAh, 20 W"
242,Samsung, Galaxy Z Fold4 5G ,39.490.000 đ,,512GB,Kem,https://www.dienmayxanh.com/dien-thoai/samsung-galaxy-z-fold4-5g-512gb,https://cdn.tgdd.vn/Products/Images/42/285031/Slider/samsung-galaxy-z-fold4-thumb-1020x570.jpg,Điện máy xanh,,"  |Màn hình: Dynamic AMOLED 2X, Chính 7.6 & Phụ 6.2, Quad HD+ (2K+) |Hệ điều hành: Android 12 |Camera sau: Chính 50 MP & Phụ 12 MP, 10 MP |Camera trước: 10 MP & 4 MP |Chip: Snapdragon 8+ Gen 1 |RAM: 12 GB |Dung lượng lưu trữ: 512GB |SIM: 1 Nano SIM & 1 eSIM, Hỗ trợ 5G |Pin, Sạc: 4400 mAh, 25 W"
243,Samsung, Galaxy Z Fold4 5G ,39.490.000 đ,,512GB,Đen,https://www.dienmayxanh.com/dien-thoai/samsung-galaxy-z-fold4-5g-512gb,https://cdn.tgdd.vn/Products/Images/42/285031/Slider/samsung-galaxy-z-fold4-thumb-1020x570.jpg,Điện máy xanh,,"  |Màn hình: Dynamic AMOLED 2X, Chính 7.6 & Phụ 6.2, Quad HD+ (2K+) |Hệ điều hành: Android 12 |Camera sau: Chính 50 MP & Phụ 12 MP, 10 MP |Camera trước: 10 MP & 4 MP |Chip: Snapdragon 8+ Gen 1 |RAM: 12 GB |Dung lượng lưu trữ: 512GB |SIM: 1 Nano SIM & 1 eSIM, Hỗ trợ 5G |Pin, Sạc: 4400 mAh, 25 W"
244,Samsung, Galaxy Z Fold4 5G ,39.490.000 đ,,512GB,Xanh rêu,https://www.dienmayxanh.com/dien-thoai/samsung-galaxy-z-fold4-5g-512gb,https://cdn.tgdd.vn/Products/Images/42/285031/Slider/samsung-galaxy-z-fold4-thumb-1020x570.jpg,Điện máy xanh,,"  |Màn hình: Dynamic AMOLED 2X, Chính 7.6 & Phụ 6.2, Quad HD+ (2K+) |Hệ điều hành: Android 12 |Camera sau: Chính 50 MP & Phụ 12 MP, 10 MP |Camera trước: 10 MP & 4 MP |Chip: Snapdragon 8+ Gen 1 |RAM: 12 GB |Dung lượng lưu trữ: 512GB |SIM: 1 Nano SIM & 1 eSIM, Hỗ trợ 5G |Pin, Sạc: 4400 mAh, 25 W"
245, iPhone, 14 Pro Max ,42.490.000 đ,,1TB,Tím,https://www.dienmayxanh.com/dien-thoai/iphone-14-pro-max-1tb,https://cdn.tgdd.vn/Products/Images/42/289705/Slider/iphone-14-pro-max-thumb-1020x570.jpg,Điện máy xanh,,"  |Màn hình: OLED, 6.7, Super Retina XDR |Hệ điều hành: iOS 16 |Camera sau: Chính 48 MP & Phụ 12 MP, 12 MP |Camera trước: 12 MP |Chip: Apple A16 Bionic |RAM: 6 GB |Dung lượng lưu trữ: 1TB |SIM: 1 Nano SIM & 1 eSIM, Hỗ trợ 5G |Pin, Sạc: 4323 mAh, 20 W"
246, iPhone, 14 Pro Max ,42.490.000 đ,,1TB,Đen,https://www.dienmayxanh.com/dien-thoai/iphone-14-pro-max-1tb,https://cdn.tgdd.vn/Products/Images/42/289705/Slider/iphone-14-pro-max-thumb-1020x570.jpg,Điện máy xanh,,"  |Màn hình: OLED, 6.7, Super Retina XDR |Hệ điều hành: iOS 16 |Camera sau: Chính 48 MP & Phụ 12 MP, 12 MP |Camera trước: 12 MP |Chip: Apple A16 Bionic |RAM: 6 GB |Dung lượng lưu trữ: 1TB |SIM: 1 Nano SIM & 1 eSIM, Hỗ trợ 5G |Pin, Sạc: 4323 mAh, 20 W"
247, iPhone, 14 Pro ,27.990.000 đ,,256GB,Vàng,https://www.dienmayxanh.com/dien-thoai/iphone-14-pro-256gb,https://cdn.tgdd.vn/Products/Images/42/289691/Slider/iphone-14-pro-thumb-YT-1020x570.jpg,Điện máy xanh,,"  |Màn hình: OLED, 6.1, Super Retina XDR |Hệ điều hành: iOS 16 |Camera sau: Chính 48 MP & Phụ 12 MP, 12 MP |Camera trước: 12 MP |Chip: Apple A16 Bionic |RAM: 6 GB |Dung lượng lưu trữ: 256GB |SIM: 1 Nano SIM & 1 eSIM, Hỗ trợ 5G |Pin, Sạc: 3200 mAh, 20 W"
248,Samsung, Galaxy S22+ 5G ,17.090.000 đ,,256GB,Xanh lá đậm,https://www.dienmayxanh.com/dien-thoai/samsung-galaxy-s22-plus-256gb,https://cdn.tgdd.vn/Products/Images/42/271696/Slider/Galaxy-s22+-1020x570.jpg,Điện máy xanh,,"  |Màn hình: Dynamic AMOLED 2X, 6.6, Full HD+ |Hệ điều hành: Android 12 |Camera sau: Chính 50 MP & Phụ 12 MP, 10 MP |Camera trước: 10 MP |Chip: Snapdragon 8 Gen 1 |RAM: 8 GB |Dung lượng lưu trữ: 256GB |SIM: 2 Nano SIM hoặc 1 Nano SIM + 1 eSIM, Hỗ trợ 5G |Pin, Sạc: 4500 mAh, 45 W"
249,Samsung, Galaxy S22+ 5G ,15.790.000 đ,,128GB,Xanh lá đậm,https://www.dienmayxanh.com/dien-thoai/samsung-galaxy-s22-plus,https://cdn.tgdd.vn/Products/Images/42/242439/Slider/Galaxy-s22+-1020x570.jpg,Điện máy xanh,,"  |Màn hình: Dynamic AMOLED 2X, 6.6, Full HD+ |Hệ điều hành: Android 12 |Camera sau: Chính 50 MP & Phụ 12 MP, 10 MP |Camera trước: 10 MP |Chip: Snapdragon 8 Gen 1 |RAM: 8 GB |Dung lượng lưu trữ: 128GB |SIM: 2 Nano SIM hoặc 1 Nano SIM + 1 eSIM, Hỗ trợ 5G |Pin, Sạc: 4500 mAh, 45 W"
250,Samsung, Galaxy S22+ 5G ,15.790.000 đ,,128GB,Đen,https://www.dienmayxanh.com/dien-thoai/samsung-galaxy-s22-plus,https://cdn.tgdd.vn/Products/Images/42/242439/Slider/Galaxy-s22+-1020x570.jpg,Điện máy xanh,,"  |Màn hình: Dynamic AMOLED 2X, 6.6, Full HD+ |Hệ điều hành: Android 12 |Camera sau: Chính 50 MP & Phụ 12 MP, 10 MP |Camera trước: 10 MP |Chip: Snapdragon 8 Gen 1 |RAM: 8 GB |Dung lượng lưu trữ: 128GB |SIM: 2 Nano SIM hoặc 1 Nano SIM + 1 eSIM, Hỗ trợ 5G |Pin, Sạc: 4500 mAh, 45 W"
251,Samsung, Galaxy S22+ 5G ,17.090.000 đ,,256GB,Trắng,https://www.dienmayxanh.com/dien-thoai/samsung-galaxy-s22-plus-256gb,https://cdn.tgdd.vn/Products/Images/42/271696/Slider/Galaxy-s22+-1020x570.jpg,Điện máy xanh,,"  |Màn hình: Dynamic AMOLED 2X, 6.6, Full HD+ |Hệ điều hành: Android 12 |Camera sau: Chính 50 MP & Phụ 12 MP, 10 MP |Camera trước: 10 MP |Chip: Snapdragon 8 Gen 1 |RAM: 8 GB |Dung lượng lưu trữ: 256GB |SIM: 2 Nano SIM hoặc 1 Nano SIM + 1 eSIM, Hỗ trợ 5G |Pin, Sạc: 4500 mAh, 45 W"
252,Samsung, Galaxy S23+ 5G ,29.990.000 đ,,512GB,Tím nhạt,https://www.dienmayxanh.com/dien-thoai/samsung-galaxy-s23-plus-5g-512gb,https://cdn.tgdd.vn/Products/Images/42/301798/Slider/samsung-galaxy-s23-plus-1020x570.jpg,Điện máy xanh,,"  |Màn hình: Dynamic AMOLED 2X, 6.6, Full HD+ |Hệ điều hành: Android 13 |Camera sau: Chính 50 MP & Phụ 12 MP, 10 MP |Camera trước: 12 MP |Chip: Snapdragon 8 Gen 2 8 nhân |RAM: 8 GB |Dung lượng lưu trữ: 512GB |SIM: 2 Nano SIM hoặc 1 Nano SIM + 1 eSIM, Hỗ trợ 5G |Pin, Sạc: 4700 mAh, 45 W"
253,Samsung, Galaxy S23+ 5G ,26.990.000 đ,,256GB,Đen,https://www.dienmayxanh.com/dien-thoai/samsung-galaxy-s23-plus,https://cdn.tgdd.vn/Products/Images/42/290829/Slider/samsung-galaxy-s23-plus-1020x570-1.jpg,Điện máy xanh,,"  |Màn hình: Dynamic AMOLED 2X, 6.6, Full HD+ |Hệ điều hành: Android 13 |Camera sau: Chính 50 MP & Phụ 12 MP, 10 MP |Camera trước: 12 MP |Chip: Snapdragon 8 Gen 2 8 nhân |RAM: 8 GB |Dung lượng lưu trữ: 256GB |SIM: 2 Nano SIM hoặc 1 Nano SIM + 1 eSIM, Hỗ trợ 5G |Pin, Sạc: 4700 mAh, 45 W"
254,Samsung, Galaxy S23+ 5G ,26.990.000 đ,,256GB,Tím nhạt,https://www.dienmayxanh.com/dien-thoai/samsung-galaxy-s23-plus,https://cdn.tgdd.vn/Products/Images/42/290829/Slider/samsung-galaxy-s23-plus-1020x570-1.jpg,Điện máy xanh,,"  |Màn hình: Dynamic AMOLED 2X, 6.6, Full HD+ |Hệ điều hành: Android 13 |Camera sau: Chính 50 MP & Phụ 12 MP, 10 MP |Camera trước: 12 MP |Chip: Snapdragon 8 Gen 2 8 nhân |RAM: 8 GB |Dung lượng lưu trữ: 256GB |SIM: 2 Nano SIM hoặc 1 Nano SIM + 1 eSIM, Hỗ trợ 5G |Pin, Sạc: 4700 mAh, 45 W"
255,Samsung, Galaxy S23+ 5G ,26.990.000 đ,,256GB,Xanh rêu,https://www.dienmayxanh.com/dien-thoai/samsung-galaxy-s23-plus,https://cdn.tgdd.vn/Products/Images/42/290829/Slider/samsung-galaxy-s23-plus-1020x570-1.jpg,Điện máy xanh,,"  |Màn hình: Dynamic AMOLED 2X, 6.6, Full HD+ |Hệ điều hành: Android 13 |Camera sau: Chính 50 MP & Phụ 12 MP, 10 MP |Camera trước: 12 MP |Chip: Snapdragon 8 Gen 2 8 nhân |RAM: 8 GB |Dung lượng lưu trữ: 256GB |SIM: 2 Nano SIM hoặc 1 Nano SIM + 1 eSIM, Hỗ trợ 5G |Pin, Sạc: 4700 mAh, 45 W"
256,Samsung, Galaxy S23+ 5G ,26.990.000 đ,,256GB,Kem,https://www.dienmayxanh.com/dien-thoai/samsung-galaxy-s23-plus,https://cdn.tgdd.vn/Products/Images/42/290829/Slider/samsung-galaxy-s23-plus-1020x570-1.jpg,Điện máy xanh,,"  |Màn hình: Dynamic AMOLED 2X, 6.6, Full HD+ |Hệ điều hành: Android 13 |Camera sau: Chính 50 MP & Phụ 12 MP, 10 MP |Camera trước: 12 MP |Chip: Snapdragon 8 Gen 2 8 nhân |RAM: 8 GB |Dung lượng lưu trữ: 256GB |SIM: 2 Nano SIM hoặc 1 Nano SIM + 1 eSIM, Hỗ trợ 5G |Pin, Sạc: 4700 mAh, 45 W"
257,Samsung, Galaxy S23+ 5G ,29.990.000 đ,,512GB,Kem,https://www.dienmayxanh.com/dien-thoai/samsung-galaxy-s23-plus-5g-512gb,https://cdn.tgdd.vn/Products/Images/42/301798/Slider/samsung-galaxy-s23-plus-1020x570.jpg,Điện máy xanh,,"  |Màn hình: Dynamic AMOLED 2X, 6.6, Full HD+ |Hệ điều hành: Android 13 |Camera sau: Chính 50 MP & Phụ 12 MP, 10 MP |Camera trước: 12 MP |Chip: Snapdragon 8 Gen 2 8 nhân |RAM: 8 GB |Dung lượng lưu trữ: 512GB |SIM: 2 Nano SIM hoặc 1 Nano SIM + 1 eSIM, Hỗ trợ 5G |Pin, Sạc: 4700 mAh, 45 W"
258,Samsung, Galaxy S23+ 5G ,29.990.000 đ,,512GB,Xanh rêu,https://www.dienmayxanh.com/dien-thoai/samsung-galaxy-s23-plus-5g-512gb,https://cdn.tgdd.vn/Products/Images/42/301798/Slider/samsung-galaxy-s23-plus-1020x570.jpg,Điện máy xanh,,"  |Màn hình: Dynamic AMOLED 2X, 6.6, Full HD+ |Hệ điều hành: Android 13 |Camera sau: Chính 50 MP & Phụ 12 MP, 10 MP |Camera trước: 12 MP |Chip: Snapdragon 8 Gen 2 8 nhân |RAM: 8 GB |Dung lượng lưu trữ: 512GB |SIM: 2 Nano SIM hoặc 1 Nano SIM + 1 eSIM, Hỗ trợ 5G |Pin, Sạc: 4700 mAh, 45 W"
259,Samsung, Galaxy S23+ 5G ,29.990.000 đ,,512GB,Đen,https://www.dienmayxanh.com/dien-thoai/samsung-galaxy-s23-plus-5g-512gb,https://cdn.tgdd.vn/Products/Images/42/301798/Slider/samsung-galaxy-s23-plus-1020x570.jpg,Điện máy xanh,,"  |Màn hình: Dynamic AMOLED 2X, 6.6, Full HD+ |Hệ điều hành: Android 13 |Camera sau: Chính 50 MP & Phụ 12 MP, 10 MP |Camera trước: 12 MP |Chip: Snapdragon 8 Gen 2 8 nhân |RAM: 8 GB |Dung lượng lưu trữ: 512GB |SIM: 2 Nano SIM hoặc 1 Nano SIM + 1 eSIM, Hỗ trợ 5G |Pin, Sạc: 4700 mAh, 45 W"
260,Samsung, Galaxy S22+ 5G ,17.090.000 đ,,256GB,Đen,https://www.dienmayxanh.com/dien-thoai/samsung-galaxy-s22-plus-256gb,https://cdn.tgdd.vn/Products/Images/42/271696/Slider/Galaxy-s22+-1020x570.jpg,Điện máy xanh,,"  |Màn hình: Dynamic AMOLED 2X, 6.6, Full HD+ |Hệ điều hành: Android 12 |Camera sau: Chính 50 MP & Phụ 12 MP, 10 MP |Camera trước: 10 MP |Chip: Snapdragon 8 Gen 1 |RAM: 8 GB |Dung lượng lưu trữ: 256GB |SIM: 2 Nano SIM hoặc 1 Nano SIM + 1 eSIM, Hỗ trợ 5G |Pin, Sạc: 4500 mAh, 45 W"
261, iPhone, 14 Pro ,25.490.000 đ,,128GB,Vàng,https://www.dienmayxanh.com/dien-thoai/iphone-14-pro,https://cdn.tgdd.vn/Products/Images/42/247508/Slider/iphone-14-pro-thumb-YT-1020x570.jpg,Điện máy xanh,,"  |Màn hình: OLED, 6.1, Super Retina XDR |Hệ điều hành: iOS 16 |Camera sau: Chính 48 MP & Phụ 12 MP, 12 MP |Camera trước: 12 MP |Chip: Apple A16 Bionic |RAM: 6 GB |Dung lượng lưu trữ: 128GB |SIM: 1 Nano SIM & 1 eSIM, Hỗ trợ 5G |Pin, Sạc: 3200 mAh, 20 W"
262, iPhone,14,22.490.000 đ,,256GB,Tím nhạt,https://www.dienmayxanh.com/dien-thoai/iphone-14-256gb,https://cdn.tgdd.vn/Products/Images/42/289663/Slider/iphone-14-thumb-yt-1020x570.jpg,Điện máy xanh,,"  |Màn hình: OLED, 6.1, Super Retina XDR |Hệ điều hành: iOS 16 |Camera sau: 2 camera 12 MP |Camera trước: 12 MP |Chip: Apple A15 Bionic |RAM: 6 GB |Dung lượng lưu trữ: 256GB |SIM: 1 Nano SIM & 1 eSIM, Hỗ trợ 5G |Pin, Sạc: 3279 mAh, 20 W"
263, iPhone,14,22.490.000 đ,,256GB,Đen,https://www.dienmayxanh.com/dien-thoai/iphone-14-256gb,https://cdn.tgdd.vn/Products/Images/42/289663/Slider/iphone-14-thumb-yt-1020x570.jpg,Điện máy xanh,,"  |Màn hình: OLED, 6.1, Super Retina XDR |Hệ điều hành: iOS 16 |Camera sau: 2 camera 12 MP |Camera trước: 12 MP |Chip: Apple A15 Bionic |RAM: 6 GB |Dung lượng lưu trữ: 256GB |SIM: 1 Nano SIM & 1 eSIM, Hỗ trợ 5G |Pin, Sạc: 3279 mAh, 20 W"
