,product_name,product_price,product_memory,product_color,product_overview,produc_url,img_url
149,Điện thoại Vivo Y22s 8GB,5.290.000₫,128GB,Xanh,"  |Màn hình: IPS LCD, 6.55, HD+ |Hệ điều hành: Android 12 |Camera sau: Chính 50 MP & Phụ 2 MP |Camera trước: 8 MP |Chip: Snapdragon 680 |RAM: 8 GB |Dung lượng lưu trữ: 128GB |SIM: 2 Nano SIM, Hỗ trợ 4G |Pin, Sạc: 5000 mAh, 18 W",https://www.dienmayxanh.com/dien-thoai/vivo-y22s-8gb,https://cdn.tgdd.vn/Products/Images/42/285224/Slider/vivo-y22s-YT-1020x570.jpg
150,Điện thoại Vivo Y16 64GB,3.590.000₫,64GB,Vàng,"  |Màn hình: IPS LCD, 6.51, HD+ |Hệ điều hành: Android 12 |Camera sau: Chính 13 MP & Phụ 2 MP |Camera trước: 5 MP |Chip: MediaTek Helio P35 |RAM: 4 GB |Dung lượng lưu trữ: 64GB |SIM: 2 Nano SIM, Hỗ trợ 4G |Pin, Sạc: 5000 mAh, 10 W",https://www.dienmayxanh.com/dien-thoai/vivo-y16-64gb,https://cdn.tgdd.vn/Products/Images/42/291697/Slider/vivo-y16-64gb637994659055814696.jpg
151,Điện thoại Vivo Y02,2.590.000₫,32GB,Xanh tím,"  |Màn hình: IPS LCD, 6.51, HD+ |Hệ điều hành: Android 12 (Go Edition) |Camera sau: 8 MP |Camera trước: 5 MP |Chip: MediaTek MT6762 (Helio P22) |RAM: 2 GB |Dung lượng lưu trữ: 32GB |SIM: 2 Nano SIM, Hỗ trợ 4G |Pin, Sạc: 5000 mAh, 10 W",https://www.dienmayxanh.com/dien-thoai/vivo-y02,https://cdn.tgdd.vn/Products/Images/42/298388/Slider/vivo-y02-thumb-youtube-2-1020x570.jpg
152,Điện thoại realme 10,6.490.000₫,256GB,Trắng,"  |Màn hình: Super AMOLED, 6.4, Full HD+ |Hệ điều hành: Android 12 |Camera sau: Chính 50 MP & Phụ 2 MP |Camera trước: 16 MP |Chip: MediaTek Helio G99 |RAM: 8 GB |Dung lượng lưu trữ: 256GB |SIM: 2 Nano SIM, Hỗ trợ 4G |Pin, Sạc: 5000 mAh, 33 W",https://www.dienmayxanh.com/dien-thoai/realme-10,https://cdn.tgdd.vn/Products/Images/42/292672/Slider/realme-10-1020x570.jpg
153,Điện thoại Vivo Y22s 4GB,4.590.000₫,128GB,Xanh,"  |Màn hình: IPS LCD, 6.55, HD+ |Hệ điều hành: Android 12 |Camera sau: Chính 50 MP & Phụ 2 MP |Camera trước: 8 MP |Chip: Snapdragon 680 |RAM: 4 GB |Dung lượng lưu trữ: 128GB |SIM: 2 Nano SIM, Hỗ trợ 4G |Pin, Sạc: 5000 mAh, 18 W",https://www.dienmayxanh.com/dien-thoai/vivo-y22s-4gb,https://cdn.tgdd.vn/Products/Images/42/291696/Slider/vivo-y22s-YT-1020x570-1020x570.jpg
154,Điện thoại Vivo Y22s 4GB,4.590.000₫,128GB,Xanh đen,"  |Màn hình: IPS LCD, 6.55, HD+ |Hệ điều hành: Android 12 |Camera sau: Chính 50 MP & Phụ 2 MP |Camera trước: 8 MP |Chip: Snapdragon 680 |RAM: 4 GB |Dung lượng lưu trữ: 128GB |SIM: 2 Nano SIM, Hỗ trợ 4G |Pin, Sạc: 5000 mAh, 18 W",https://www.dienmayxanh.com/dien-thoai/vivo-y22s-4gb,https://cdn.tgdd.vn/Products/Images/42/291696/Slider/vivo-y22s-YT-1020x570-1020x570.jpg
155,Điện thoại Vivo V25E,7.790.000₫,128GB,Đen,"  |Màn hình: AMOLED, 6.44, Full HD+ |Hệ điều hành: Android 12 |Camera sau: Chính 64 MP & Phụ 2 MP, 2 MP |Camera trước: 32 MP |Chip: MediaTek Helio G99 |RAM: 8 GB |Dung lượng lưu trữ: 128GB |SIM: 2 Nano SIM (SIM 2 chung khe thẻ nhớ), Hỗ trợ 4G |Pin, Sạc: 4500 mAh, 44 W",https://www.dienmayxanh.com/dien-thoai/vivo-v25e,https://cdn.tgdd.vn/Products/Images/42/283828/Slider/vivo-v25e-thumb-1020x570.jpg
156,Điện thoại Vivo V25E,7.790.000₫,128GB,Vàng,"  |Màn hình: AMOLED, 6.44, Full HD+ |Hệ điều hành: Android 12 |Camera sau: Chính 64 MP & Phụ 2 MP, 2 MP |Camera trước: 32 MP |Chip: MediaTek Helio G99 |RAM: 8 GB |Dung lượng lưu trữ: 128GB |SIM: 2 Nano SIM (SIM 2 chung khe thẻ nhớ), Hỗ trợ 4G |Pin, Sạc: 4500 mAh, 44 W",https://www.dienmayxanh.com/dien-thoai/vivo-v25e,https://cdn.tgdd.vn/Products/Images/42/283828/Slider/vivo-v25e-thumb-1020x570.jpg
157,Điện thoại realme 9i (6GB/128GB),4.590.000₫,128GB,Xanh Dương,"  |Màn hình: IPS LCD, 6.6, Full HD+ |Hệ điều hành: Android 11 |Camera sau: Chính 50 MP & Phụ 2 MP, 2 MP |Camera trước: 16 MP |Chip: Snapdragon 680 |RAM: 6 GB |Dung lượng lưu trữ: 128GB |SIM: 2 Nano SIM, Hỗ trợ 4G |Pin, Sạc: 5000 mAh, 33 W",https://www.dienmayxanh.com/dien-thoai/realme-9i,https://cdn.tgdd.vn/Products/Images/42/262649/Slider/Realme-9i-1020x570.jpg
158,Điện thoại Vivo Y21s 4GB,3.890.000₫,128GB,Trắng,"  |Màn hình: IPS LCD, 6.51, HD+ |Hệ điều hành: Android 11 |Camera sau: Chính 50 MP & Phụ 2 MP, 2 MP |Camera trước: 8 MP |Chip: MediaTek Helio G80 |RAM: 4 GB |Dung lượng lưu trữ: 128GB |SIM: 2 Nano SIM, Hỗ trợ 4G |Pin, Sạc: 5000 mAh, 18 W",https://www.dienmayxanh.com/dien-thoai/vivo-y21s,https://cdn.tgdd.vn/Products/Images/42/249429/Slider/vivo-y21s-1020x570.jpg
159,Điện thoại Vivo Y21s 4GB,3.890.000₫,128GB,Xanh,"  |Màn hình: IPS LCD, 6.51, HD+ |Hệ điều hành: Android 11 |Camera sau: Chính 50 MP & Phụ 2 MP, 2 MP |Camera trước: 8 MP |Chip: MediaTek Helio G80 |RAM: 4 GB |Dung lượng lưu trữ: 128GB |SIM: 2 Nano SIM, Hỗ trợ 4G |Pin, Sạc: 5000 mAh, 18 W",https://www.dienmayxanh.com/dien-thoai/vivo-y21s,https://cdn.tgdd.vn/Products/Images/42/249429/Slider/vivo-y21s-1020x570.jpg
160,Điện thoại realme C30s (4GB/64GB),2.790.000₫,64GB,Đen,"  |Màn hình: IPS LCD, 6.5, HD+ |Hệ điều hành: Android 12 (Go Edition) |Camera sau: 8 MP |Camera trước: 5 MP |Chip: Unisoc SC9863A1 |RAM: 4 GB |Dung lượng lưu trữ: 64GB |SIM: 2 Nano SIM, Hỗ trợ 4G |Pin, Sạc: 5000 mAh, 10 W",https://www.dienmayxanh.com/dien-thoai/realme-c30s-4gb,https://cdn.tgdd.vn/Products/Images/42/290878/Slider/realme-c30s-4gb-thumbYT-1020x570.jpg
161,Điện thoại realme C55 6GB,4.790.000₫,128GB,Đen,"  |Màn hình: IPS LCD, 6.72, Full HD+ |Hệ điều hành: Android 13 |Camera sau: Chính 64 MP & Phụ 2 MP |Camera trước: 8 MP |Chip: MediaTek Helio G88 |RAM: 6 GB |Dung lượng lưu trữ: 128GB |SIM: 2 Nano SIM, Hỗ trợ 4G |Pin, Sạc: 5000 mAh, 33 W",https://www.dienmayxanh.com/dien-thoai/realme-c55,https://cdn.tgdd.vn/Products/Images/42/301603/Slider/realme-c55-thumb-yt-1020x570.jpg
162,Điện thoại realme C30s (2GB/32GB),2.390.000₫,32GB,Đen,"  |Màn hình: IPS LCD, 6.5, HD+ |Hệ điều hành: Android 12 (Go Edition) |Camera sau: 8 MP |Camera trước: 5 MP |Chip: Unisoc SC9863A1 |RAM: 2 GB |Dung lượng lưu trữ: 32GB |SIM: 2 Nano SIM, Hỗ trợ 4G |Pin, Sạc: 5000 mAh, 10 W",https://www.dienmayxanh.com/dien-thoai/realme-c30s-2gb,https://cdn.tgdd.vn/Products/Images/42/290877/Slider/realme-c30s-tong-quan-1-1020x570.jpg
163,Điện thoại realme C30s (2GB/32GB),2.390.000₫,32GB,Xanh,"  |Màn hình: IPS LCD, 6.5, HD+ |Hệ điều hành: Android 12 (Go Edition) |Camera sau: 8 MP |Camera trước: 5 MP |Chip: Unisoc SC9863A1 |RAM: 2 GB |Dung lượng lưu trữ: 32GB |SIM: 2 Nano SIM, Hỗ trợ 4G |Pin, Sạc: 5000 mAh, 10 W",https://www.dienmayxanh.com/dien-thoai/realme-c30s-2gb,https://cdn.tgdd.vn/Products/Images/42/290877/Slider/realme-c30s-tong-quan-1-1020x570.jpg
164,Điện thoại realme C30s (4GB/64GB),2.790.000₫,64GB,Xanh,"  |Màn hình: IPS LCD, 6.5, HD+ |Hệ điều hành: Android 12 (Go Edition) |Camera sau: 8 MP |Camera trước: 5 MP |Chip: Unisoc SC9863A1 |RAM: 4 GB |Dung lượng lưu trữ: 64GB |SIM: 2 Nano SIM, Hỗ trợ 4G |Pin, Sạc: 5000 mAh, 10 W",https://www.dienmayxanh.com/dien-thoai/realme-c30s-4gb,https://cdn.tgdd.vn/Products/Images/42/290878/Slider/realme-c30s-4gb-thumbYT-1020x570.jpg
165,Điện thoại realme C55 6GB,4.790.000₫,128GB,Vàng,"  |Màn hình: IPS LCD, 6.72, Full HD+ |Hệ điều hành: Android 13 |Camera sau: Chính 64 MP & Phụ 2 MP |Camera trước: 8 MP |Chip: MediaTek Helio G88 |RAM: 6 GB |Dung lượng lưu trữ: 128GB |SIM: 2 Nano SIM, Hỗ trợ 4G |Pin, Sạc: 5000 mAh, 33 W",https://www.dienmayxanh.com/dien-thoai/realme-c55,https://cdn.tgdd.vn/Products/Images/42/301603/Slider/realme-c55-thumb-yt-1020x570.jpg
166,Điện thoại Xiaomi Redmi Note 12S,6.190.000₫,256GB,Xanh lá,"  |Màn hình: AMOLED, 6.43, Full HD+ |Hệ điều hành: Android 13 |Camera sau: Chính 108 MP & Phụ 8 MP, 2 MP |Camera trước: 16 MP |Chip: MediaTek Helio G96 |RAM: 8 GB |Dung lượng lưu trữ: 256GB |SIM: 2 Nano SIM, Hỗ trợ 4G |Pin, Sạc: 5000 mAh, 33 W",https://www.dienmayxanh.com/dien-thoai/xiaomi-redmi-note-12s,https://cdn.tgdd.vn/Products/Images/42/273335/Slider/xiaomi-redmi-note-12s-thumb-YT-1020x570-1.jpg
167,Điện thoại Xiaomi Redmi Note 12 Pro 5G,8.790.000₫,256GB,Đen,"  |Màn hình: AMOLED, 6.67, Full HD+ |Hệ điều hành: Android 12 |Camera sau: Chính 50 MP & Phụ 8 MP, 2 MP |Camera trước: 16 MP |Chip: MediaTek Dimensity 1080 8 nhân |RAM: 8 GB |Dung lượng lưu trữ: 256GB |SIM: 2 Nano SIM, Hỗ trợ 5G |Pin, Sạc: 5000 mAh, 67 W",https://www.dienmayxanh.com/dien-thoai/xiaomi-redmi-note-12-pro-5g,https://cdn.tgdd.vn/Products/Images/42/278886/Slider/redmi-note-12-pro-5g-thumb-1020x570.jpg
168,Điện thoại Xiaomi Redmi A1,1.990.000₫,32GB,Xanh lá,"  |Màn hình: IPS LCD, 6.52, HD+ |Hệ điều hành: Android 12 (Go Edition) |Camera sau: Chính 8MP & Phụ QVGA |Camera trước: 5 MP |Chip: MediaTek MT6761 (Helio A22) |RAM: 2 GB |Dung lượng lưu trữ: 32GB |SIM: 2 Nano SIM, Hỗ trợ 4G |Pin, Sạc: 5000 mAh, 10 W",https://www.dienmayxanh.com/dien-thoai/xiaomi-redmi-a1,https://cdn.tgdd.vn/Products/Images/42/286702/Slider/vi-vn-xiaomi-redmi-a1-slider--(1).jpg
169,Điện thoại Xiaomi Redmi A1,1.990.000₫,32GB,Xanh Dương,"  |Màn hình: IPS LCD, 6.52, HD+ |Hệ điều hành: Android 12 (Go Edition) |Camera sau: Chính 8MP & Phụ QVGA |Camera trước: 5 MP |Chip: MediaTek MT6761 (Helio A22) |RAM: 2 GB |Dung lượng lưu trữ: 32GB |SIM: 2 Nano SIM, Hỗ trợ 4G |Pin, Sạc: 5000 mAh, 10 W",https://www.dienmayxanh.com/dien-thoai/xiaomi-redmi-a1,https://cdn.tgdd.vn/Products/Images/42/286702/Slider/vi-vn-xiaomi-redmi-a1-slider--(1).jpg
170,Điện thoại Xiaomi Redmi A1,1.990.000₫,32GB,Đen,"  |Màn hình: IPS LCD, 6.52, HD+ |Hệ điều hành: Android 12 (Go Edition) |Camera sau: Chính 8MP & Phụ QVGA |Camera trước: 5 MP |Chip: MediaTek MT6761 (Helio A22) |RAM: 2 GB |Dung lượng lưu trữ: 32GB |SIM: 2 Nano SIM, Hỗ trợ 4G |Pin, Sạc: 5000 mAh, 10 W",https://www.dienmayxanh.com/dien-thoai/xiaomi-redmi-a1,https://cdn.tgdd.vn/Products/Images/42/286702/Slider/vi-vn-xiaomi-redmi-a1-slider--(1).jpg
171,Điện thoại Xiaomi Redmi Note 12 Pro 5G,8.790.000₫,256GB,Xanh Dương,"  |Màn hình: AMOLED, 6.67, Full HD+ |Hệ điều hành: Android 12 |Camera sau: Chính 50 MP & Phụ 8 MP, 2 MP |Camera trước: 16 MP |Chip: MediaTek Dimensity 1080 8 nhân |RAM: 8 GB |Dung lượng lưu trữ: 256GB |SIM: 2 Nano SIM, Hỗ trợ 5G |Pin, Sạc: 5000 mAh, 67 W",https://www.dienmayxanh.com/dien-thoai/xiaomi-redmi-note-12-pro-5g,https://cdn.tgdd.vn/Products/Images/42/278886/Slider/redmi-note-12-pro-5g-thumb-1020x570.jpg
172,Điện thoại Xiaomi Redmi Note 12 Pro 5G,8.790.000₫,256GB,Trắng,"  |Màn hình: AMOLED, 6.67, Full HD+ |Hệ điều hành: Android 12 |Camera sau: Chính 50 MP & Phụ 8 MP, 2 MP |Camera trước: 16 MP |Chip: MediaTek Dimensity 1080 8 nhân |RAM: 8 GB |Dung lượng lưu trữ: 256GB |SIM: 2 Nano SIM, Hỗ trợ 5G |Pin, Sạc: 5000 mAh, 67 W",https://www.dienmayxanh.com/dien-thoai/xiaomi-redmi-note-12-pro-5g,https://cdn.tgdd.vn/Products/Images/42/278886/Slider/redmi-note-12-pro-5g-thumb-1020x570.jpg
173,Điện thoại Xiaomi Redmi Note 12S,6.190.000₫,256GB,Xanh Dương,"  |Màn hình: AMOLED, 6.43, Full HD+ |Hệ điều hành: Android 13 |Camera sau: Chính 108 MP & Phụ 8 MP, 2 MP |Camera trước: 16 MP |Chip: MediaTek Helio G96 |RAM: 8 GB |Dung lượng lưu trữ: 256GB |SIM: 2 Nano SIM, Hỗ trợ 4G |Pin, Sạc: 5000 mAh, 33 W",https://www.dienmayxanh.com/dien-thoai/xiaomi-redmi-note-12s,https://cdn.tgdd.vn/Products/Images/42/273335/Slider/xiaomi-redmi-note-12s-thumb-YT-1020x570-1.jpg
174,Điện thoại Xiaomi 12T 5G 256GB,11.490.000₫,256GB,Đen,"  |Màn hình: AMOLED, 6.67, 1.5K |Hệ điều hành: Android 12 |Camera sau: Chính 108 MP & Phụ 8 MP, 2 MP |Camera trước: 20 MP |Chip: MediaTek Dimensity 8100 Ultra 8 nhân |RAM: 8 GB |Dung lượng lưu trữ: 256GB |SIM: 2 Nano SIM, Hỗ trợ 5G |Pin, Sạc: 5000 mAh, 120 W",https://www.dienmayxanh.com/dien-thoai/xiaomi-12t-256gb,https://cdn.tgdd.vn/Products/Images/42/291623/Slider/xiaomi-12t-5g-1020x570.jpg
175,Điện thoại OPPO A17K,2.990.000₫,64GB,Xanh Dương,"  |Màn hình: IPS LCD, 6.56, HD+ |Hệ điều hành: Android 12 |Camera sau: 8 MP |Camera trước: 5 MP |Chip: MediaTek Helio G35 |RAM: 3 GB |Dung lượng lưu trữ: 64GB |SIM: 2 Nano SIM, Hỗ trợ 4G |Pin, Sạc: 5000 mAh, 10 W",https://www.dienmayxanh.com/dien-thoai/oppo-a17k,https://cdn.tgdd.vn/Products/Images/42/288404/Slider/oppo-a17k-thumb-yt-1020x570-1.jpg
176,Điện thoại OPPO A17K,2.990.000₫,64GB,Vàng,"  |Màn hình: IPS LCD, 6.56, HD+ |Hệ điều hành: Android 12 |Camera sau: 8 MP |Camera trước: 5 MP |Chip: MediaTek Helio G35 |RAM: 3 GB |Dung lượng lưu trữ: 64GB |SIM: 2 Nano SIM, Hỗ trợ 4G |Pin, Sạc: 5000 mAh, 10 W",https://www.dienmayxanh.com/dien-thoai/oppo-a17k,https://cdn.tgdd.vn/Products/Images/42/288404/Slider/oppo-a17k-thumb-yt-1020x570-1.jpg
177,Điện thoại Xiaomi Redmi Note 12 Pro 256GB,7.490.000₫,256GB,Xanh dương nhạt,"  |Màn hình: AMOLED, 6.67, Full HD+ |Hệ điều hành: Android 11 |Camera sau: Chính 108 MP & Phụ 8 MP, 2 MP, 2 MP |Camera trước: 16 MP |Chip: Snapdragon 732G |RAM: 8 GB |Dung lượng lưu trữ: 256GB |SIM: 2 Nano SIM (SIM 2 chung khe thẻ nhớ), Hỗ trợ 4G |Pin, Sạc: 5000 mAh, 67 W",https://www.dienmayxanh.com/dien-thoai/xiaomi-redmi-note-12-pro-4g-256gb,https://cdn.tgdd.vn/Products/Images/42/306774/Slider/xiaomi-redmi-note-12-pro-4g-256gb638199344020478006.jpg
178,Điện thoại Xiaomi Redmi Note 12 Pro 256GB,7.490.000₫,256GB,Xám,"  |Màn hình: AMOLED, 6.67, Full HD+ |Hệ điều hành: Android 11 |Camera sau: Chính 108 MP & Phụ 8 MP, 2 MP, 2 MP |Camera trước: 16 MP |Chip: Snapdragon 732G |RAM: 8 GB |Dung lượng lưu trữ: 256GB |SIM: 2 Nano SIM (SIM 2 chung khe thẻ nhớ), Hỗ trợ 4G |Pin, Sạc: 5000 mAh, 67 W",https://www.dienmayxanh.com/dien-thoai/xiaomi-redmi-note-12-pro-4g-256gb,https://cdn.tgdd.vn/Products/Images/42/306774/Slider/xiaomi-redmi-note-12-pro-4g-256gb638199344020478006.jpg
179,Điện thoại Xiaomi Redmi Note 12 Pro 256GB,7.490.000₫,256GB,Xanh Dương,"  |Màn hình: AMOLED, 6.67, Full HD+ |Hệ điều hành: Android 11 |Camera sau: Chính 108 MP & Phụ 8 MP, 2 MP, 2 MP |Camera trước: 16 MP |Chip: Snapdragon 732G |RAM: 8 GB |Dung lượng lưu trữ: 256GB |SIM: 2 Nano SIM (SIM 2 chung khe thẻ nhớ), Hỗ trợ 4G |Pin, Sạc: 5000 mAh, 67 W",https://www.dienmayxanh.com/dien-thoai/xiaomi-redmi-note-12-pro-4g-256gb,https://cdn.tgdd.vn/Products/Images/42/306774/Slider/xiaomi-redmi-note-12-pro-4g-256gb638199344020478006.jpg
180,Điện thoại Xiaomi 13 Pro 5G,25.990.000₫,256GB,Đen,"  |Màn hình: AMOLED, 6.73, Quad HD+ (2K+) |Hệ điều hành: Android 13 |Camera sau: Chính 50 MP & Phụ 50 MP, 50 MP |Camera trước: 32 MP |Chip: Snapdragon 8 Gen 2 8 nhân |RAM: 12 GB |Dung lượng lưu trữ: 256GB |SIM: 2 Nano SIM, Hỗ trợ 5G |Pin, Sạc: 4820 mAh, 120 W",https://www.dienmayxanh.com/dien-thoai/xiaomi-13-pro,https://cdn.tgdd.vn/Products/Images/42/282903/Slider/xiaomi-13-pro-thumb-yt-1020x570.jpg
181,Điện thoại Xiaomi 13 5G,18.990.000₫,256GB,Xanh lá,"  |Màn hình: AMOLED, 6.36, Full HD+ |Hệ điều hành: Android 13 |Camera sau: Chính 50 MP & Phụ 12 MP, 10 MP |Camera trước: 32 MP |Chip: Snapdragon 8 Gen 2 8 nhân |RAM: 8 GB |Dung lượng lưu trữ: 256GB |SIM: 2 Nano SIM, Hỗ trợ 5G |Pin, Sạc: 4500 mAh, 67 W",https://www.dienmayxanh.com/dien-thoai/xiaomi-13,https://cdn.tgdd.vn/Products/Images/42/267984/Slider/xiaomi-13-thumb-yt-1020x570.jpg
182,Điện thoại Xiaomi 13 Lite 5G,10.490.000₫,256GB,Xanh Dương,"  |Màn hình: AMOLED, 6.55, Full HD+ |Hệ điều hành: Android 12 |Camera sau: Chính 50 MP & Phụ 8 MP, 2 MP |Camera trước: Chính 32 MP & Phụ 8 MP |Chip: Snapdragon 7 Gen 1 8 nhân |RAM: 8 GB |Dung lượng lưu trữ: 256GB |SIM: 2 Nano SIM, Hỗ trợ 5G |Pin, Sạc: 4500 mAh, 67 W",https://www.dienmayxanh.com/dien-thoai/xiaomi-13-lite-5g,https://cdn.tgdd.vn/Products/Images/42/302531/Slider/xiaomi-13-lite-5g-thumb-YT-1020x570.jpg
183,Điện thoại Xiaomi 13 Lite 5G,10.490.000₫,256GB,Đen,"  |Màn hình: AMOLED, 6.55, Full HD+ |Hệ điều hành: Android 12 |Camera sau: Chính 50 MP & Phụ 8 MP, 2 MP |Camera trước: Chính 32 MP & Phụ 8 MP |Chip: Snapdragon 7 Gen 1 8 nhân |RAM: 8 GB |Dung lượng lưu trữ: 256GB |SIM: 2 Nano SIM, Hỗ trợ 5G |Pin, Sạc: 4500 mAh, 67 W",https://www.dienmayxanh.com/dien-thoai/xiaomi-13-lite-5g,https://cdn.tgdd.vn/Products/Images/42/302531/Slider/xiaomi-13-lite-5g-thumb-YT-1020x570.jpg
184,Điện thoại Xiaomi 13 5G,18.990.000₫,256GB,Đen,"  |Màn hình: AMOLED, 6.36, Full HD+ |Hệ điều hành: Android 13 |Camera sau: Chính 50 MP & Phụ 12 MP, 10 MP |Camera trước: 32 MP |Chip: Snapdragon 8 Gen 2 8 nhân |RAM: 8 GB |Dung lượng lưu trữ: 256GB |SIM: 2 Nano SIM, Hỗ trợ 5G |Pin, Sạc: 4500 mAh, 67 W",https://www.dienmayxanh.com/dien-thoai/xiaomi-13,https://cdn.tgdd.vn/Products/Images/42/267984/Slider/xiaomi-13-thumb-yt-1020x570.jpg
185,Điện thoại Xiaomi 13 Pro 5G,25.990.000₫,256GB,Trắng,"  |Màn hình: AMOLED, 6.73, Quad HD+ (2K+) |Hệ điều hành: Android 13 |Camera sau: Chính 50 MP & Phụ 50 MP, 50 MP |Camera trước: 32 MP |Chip: Snapdragon 8 Gen 2 8 nhân |RAM: 12 GB |Dung lượng lưu trữ: 256GB |SIM: 2 Nano SIM, Hỗ trợ 5G |Pin, Sạc: 4820 mAh, 120 W",https://www.dienmayxanh.com/dien-thoai/xiaomi-13-pro,https://cdn.tgdd.vn/Products/Images/42/282903/Slider/xiaomi-13-pro-thumb-yt-1020x570.jpg
186,Điện thoại Xiaomi Redmi Note 12 Pro 128GB,6.690.000₫,128GB,Xanh Dương,"  |Màn hình: AMOLED, 6.67, Full HD+ |Hệ điều hành: Android 11 |Camera sau: Chính 108 MP & Phụ 8 MP, 2 MP, 2 MP |Camera trước: 16 MP |Chip: Snapdragon 732G |RAM: 8 GB |Dung lượng lưu trữ: 128GB |SIM: 2 Nano SIM (SIM 2 chung khe thẻ nhớ), Hỗ trợ 4G |Pin, Sạc: 5000 mAh, 67 W",https://www.dienmayxanh.com/dien-thoai/xiaomi-redmi-note-12-pro-4g,https://cdn.tgdd.vn/Products/Images/42/299734/Slider/vi-vn-xiaomi-redmi-note-12-pro-4g--(7).jpg
187,Điện thoại Xiaomi Redmi Note 12 Pro 128GB,6.690.000₫,128GB,Xám,"  |Màn hình: AMOLED, 6.67, Full HD+ |Hệ điều hành: Android 11 |Camera sau: Chính 108 MP & Phụ 8 MP, 2 MP, 2 MP |Camera trước: 16 MP |Chip: Snapdragon 732G |RAM: 8 GB |Dung lượng lưu trữ: 128GB |SIM: 2 Nano SIM (SIM 2 chung khe thẻ nhớ), Hỗ trợ 4G |Pin, Sạc: 5000 mAh, 67 W",https://www.dienmayxanh.com/dien-thoai/xiaomi-redmi-note-12-pro-4g,https://cdn.tgdd.vn/Products/Images/42/299734/Slider/vi-vn-xiaomi-redmi-note-12-pro-4g--(7).jpg
188,Điện thoại Xiaomi Redmi Note 12 Pro 128GB,6.690.000₫,128GB,Xanh dương nhạt,"  |Màn hình: AMOLED, 6.67, Full HD+ |Hệ điều hành: Android 11 |Camera sau: Chính 108 MP & Phụ 8 MP, 2 MP, 2 MP |Camera trước: 16 MP |Chip: Snapdragon 732G |RAM: 8 GB |Dung lượng lưu trữ: 128GB |SIM: 2 Nano SIM (SIM 2 chung khe thẻ nhớ), Hỗ trợ 4G |Pin, Sạc: 5000 mAh, 67 W",https://www.dienmayxanh.com/dien-thoai/xiaomi-redmi-note-12-pro-4g,https://cdn.tgdd.vn/Products/Images/42/299734/Slider/vi-vn-xiaomi-redmi-note-12-pro-4g--(7).jpg
189,Điện thoại Xiaomi Redmi Note 12 8GB,5.090.000₫,128GB,Xanh lá,"  |Màn hình: AMOLED, 6.67, Full HD+ |Hệ điều hành: Android 13 |Camera sau: Chính 50 MP & Phụ 8 MP, 2 MP |Camera trước: 13 MP |Chip: Snapdragon 685 8 nhân |RAM: 8 GB |Dung lượng lưu trữ: 128GB |SIM: 2 Nano SIM, Hỗ trợ 4G |Pin, Sạc: 5000 mAh, 33 W",https://www.dienmayxanh.com/dien-thoai/xiaomi-redmi-note-12-4g,https://cdn.tgdd.vn/Products/Images/42/303298/Slider/xiaomi-redmi-note-12-4g-thumb-yt-1020x570.jpg
190,Điện thoại Xiaomi Redmi 12C 128GB,2.990.000₫,128GB,Xanh lá,"  |Màn hình: IPS LCD, 6.71, HD+ |Hệ điều hành: Android 12 |Camera sau: Chính 50 MP & Phụ QVGA |Camera trước: 5 MP |Chip: MediaTek Helio G85 |RAM: 4 GB |Dung lượng lưu trữ: 128GB |SIM: 2 Nano SIM, Hỗ trợ 4G |Pin, Sạc: 5000 mAh, 10 W",https://www.dienmayxanh.com/dien-thoai/xiaomi-redmi-12c,https://cdn.tgdd.vn/Products/Images/42/303163/Slider/xiaomi-redmi-12c-thumb-yt-1020x570.jpg
191,Điện thoại Xiaomi Redmi 12C 128GB,2.990.000₫,128GB,Xanh Dương,"  |Màn hình: IPS LCD, 6.71, HD+ |Hệ điều hành: Android 12 |Camera sau: Chính 50 MP & Phụ QVGA |Camera trước: 5 MP |Chip: MediaTek Helio G85 |RAM: 4 GB |Dung lượng lưu trữ: 128GB |SIM: 2 Nano SIM, Hỗ trợ 4G |Pin, Sạc: 5000 mAh, 10 W",https://www.dienmayxanh.com/dien-thoai/xiaomi-redmi-12c,https://cdn.tgdd.vn/Products/Images/42/303163/Slider/xiaomi-redmi-12c-thumb-yt-1020x570.jpg
192,Điện thoại Xiaomi Redmi 12C 128GB,2.990.000₫,128GB,Xám,"  |Màn hình: IPS LCD, 6.71, HD+ |Hệ điều hành: Android 12 |Camera sau: Chính 50 MP & Phụ QVGA |Camera trước: 5 MP |Chip: MediaTek Helio G85 |RAM: 4 GB |Dung lượng lưu trữ: 128GB |SIM: 2 Nano SIM, Hỗ trợ 4G |Pin, Sạc: 5000 mAh, 10 W",https://www.dienmayxanh.com/dien-thoai/xiaomi-redmi-12c,https://cdn.tgdd.vn/Products/Images/42/303163/Slider/xiaomi-redmi-12c-thumb-yt-1020x570.jpg
